70 30
130 1165 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 793 794 785 -1 -1 -1 -1 -1 -1 1374 130 130 130 130 130 130 130 130 130 130 130 130 130 771 712 713 642 643 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1310 130
1358 1359 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1371 1164 1165 -1 -1 -1 -1 -1 -1 1181 1182 130 130 130 130 130 130 130 130 130 130 130 130 130 776 777 706 707 1496 1497 1486 1487 720 721 -1 -1 -1 -1 -1 -1 -1 -1 -1 1374 130
1167 1168 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1178 1164 908 968 969 -1 -1 -1 -1 1181 1182 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 1560 1561 1550 1551 784 1040 968 969 -1 -1 -1 -1 -1 -1 -1 1178 1179
1294 1295 -1 -1 -1 -1 -1 -1 676 677 1496 1497 1499 1500 1486 1487 1491 1486 1487 1493 1494 1496 1497 1486 1487 1502 1294 1295 -1 -1 -1 -1 -1 -1 1307 1308 130 130 130 130 130 130 130 130 130 130 130 403 404 398 399 408 410 411 403 404 398 399 785 -1 -1 -1 -1 -1 -1 -1 968 969 1307 1308
1358 1359 -1 -1 -1 -1 676 677 740 741 1560 1561 1563 1564 1550 1551 1555 1550 1551 1557 1558 1560 1561 1550 1551 1566 1358 1359 -1 -1 -1 -1 -1 -1 1371 1372 130 130 130 130 130 130 130 130 322 323 392 467 468 462 463 472 474 475 467 468 462 463 456 -1 -1 -1 -1 -1 -1 -1 -1 -1 1371 1372
1164 1165 -1 -1 998 999 1000 1001 804 805 130 130 130 130 392 467 468 462 463 474 475 467 468 423 424 130 1167 1168 -1 -1 -1 -1 -1 -1 1307 1308 130 130 130 130 130 130 130 130 386 387 456 -1 -1 526 527 -1 -1 -1 -1 -1 526 527 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1178 1179
130 1292 -1 -1 1062 1063 1064 1065 411 408 403 404 401 394 456 -1 -1 526 527 -1 -1 -1 -1 487 488 542 130 1292 -1 -1 -1 -1 993 994 924 130 130 130 130 130 130 130 130 130 450 451 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1178 1179
130 1356 -1 -1 -1 -1 -1 474 475 472 467 468 465 458 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1310 1182 1356 -1 -1 -1 -1 -1 -1 1310 130 130 130 130 130 322 323 389 390 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1181 1182
1358 1359 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1374 1164 1165 -1 -1 -1 -1 -1 -1 1374 130 130 130 130 130 386 387 453 454 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 968 968 969 -1 -1 1307 1308
1164 1165 -1 -1 676 677 1496 1497 1489 1486 1487 1493 1494 645 646 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1181 1170 1171 -1 -1 968 969 -1 -1 420 421 398 399 386 387 450 451 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1371 1372
1358 1484 1486 1487 740 741 1560 1561 1553 1550 1551 1557 1558 709 710 720 721 -1 -1 -1 -1 -1 -1 -1 -1 1310 1182 1165 -1 -1 -1 -1 -1 -1 484 485 462 463 450 451 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 418 401
130 524 467 468 472 467 468 474 475 467 468 474 475 467 468 784 785 -1 -1 -1 -1 -1 -1 -1 -1 1374 1182 1292 -1 -1 -1 -1 -1 -1 -1 -1 526 527 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 968 968 969 -1 -1 -1 -1 -1 -1 -1 -1 482 465
1164 1165 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 968 969 -1 -1 -1 -1 1310 1182 1356 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
130 1292 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1374 1182 910 968 969 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
130 1356 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 993 994 920 1182 1292 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1294 1295 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1310 1182 1356 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1358 1359 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1374 1182 1165 -1 -1 -1 -1 968 968 969 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
130 1484 1486 1487 1487 1493 1494 1496 1497 1493 1494 1486 1487 1491 1493 1494 1499 1500 1486 1487 1493 1494 1489 1496 1497 1502 1294 1295 -1 -1 -1 -1 -1 -1 -1 -1 -1 998 999 1000 1491 1494 1494 1496 1497 1493 1494 1491 1486 1487 1499 1500 1486 1487 1493 1496 1497 1486 1487 1493 1494 1486 1487 1499 1500 1496 1497 1491 1486 1487
130 1548 1550 1551 1551 1557 1558 1560 1561 1557 1558 1550 1551 1555 1557 1558 1563 1564 1550 1551 1557 1558 1553 1560 1561 1566 1358 1359 -1 -1 -1 -1 -1 -1 -1 -1 -1 1062 1063 1064 1555 1558 1558 1560 1561 1557 1558 1555 1550 1551 1563 1564 1550 1551 1557 1560 1561 1550 1551 1557 1558 1550 1551 1563 1564 1560 1561 1555 1550 1551
130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1064 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130 130
