30 60
130 1356 -1 -1 -1 -1 1307 1308 524 450 451 -1 -1 -1 526 527 -1 -1 -1 534 534 -1 -1 -1 -1 -1 -1 -1 1310 130
1294 1295 -1 -1 -1 -1 1371 1372 1356 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1307 1308
1358 1359 -1 -1 -1 -1 1310 130 1292 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 729 730 720 721 -1 1371 1372
130 1292 -1 -1 -1 -1 1374 130 1356 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 793 794 784 785 -1 1371 1372
130 1356 -1 -1 -1 -1 1307 1308 1292 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 487 467 468 451 -1 1310 130
1294 1295 -1 -1 -1 -1 1371 1372 1356 -1 -1 -1 -1 -1 -1 -1 -1 679 680 1489 720 721 -1 -1 -1 -1 -1 -1 1374 130
1358 1359 -1 -1 -1 -1 1310 1294 1295 -1 -1 -1 -1 -1 -1 676 677 743 744 1553 784 785 -1 -1 -1 -1 -1 -1 1310 130
130 1292 -1 -1 -1 -1 1374 1358 1359 -1 -1 -1 -1 673 674 740 741 807 808 389 390 -1 -1 -1 -1 -1 -1 -1 1374 130
130 1356 -1 -1 -1 -1 1310 130 1292 -1 -1 998 999 737 738 804 470 467 468 453 454 -1 -1 -1 -1 -1 -1 -1 1307 1308
130 1292 -1 -1 -1 -1 1310 130 1356 -1 -1 -1 -1 -1 -1 -1 534 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1371 1372
130 1292 -1 -1 -1 -1 1374 1294 1295 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1310 130
130 1356 -1 -1 -1 -1 1310 1358 1359 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1374 130
1294 1295 -1 -1 -1 -1 1374 130 1484 1493 1494 720 721 -1 -1 -1 -1 -1 -1 729 730 720 721 -1 -1 -1 -1 -1 1310 130
1358 1359 -1 -1 -1 -1 1307 1308 1548 1557 1558 784 785 -1 -1 -1 -1 -1 -1 793 794 784 785 -1 -1 -1 -1 -1 1310 130
130 1292 -1 -1 -1 -1 1371 1372 130 386 387 454 -1 -1 -1 998 999 1000 1001 1502 130 130 390 -1 -1 -1 -1 -1 1374 130
130 1356 -1 -1 -1 -1 1310 130 524 450 451 -1 -1 -1 -1 -1 -1 1063 1064 1065 386 387 -1 -1 -1 -1 -1 -1 1307 1308
1294 1295 -1 -1 -1 -1 1374 130 1356 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 467 450 451 -1 -1 -1 -1 -1 -1 1371 1372
1358 1359 -1 -1 -1 -1 1310 1294 1295 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1310 130
130 1292 -1 -1 -1 -1 1374 1358 1359 -1 -1 -1 968 1489 716 1491 969 -1 -1 -1 -1 -1 -1 -1 998 999 1000 1001 1502 130
130 1356 -1 -1 -1 -1 1307 1308 1292 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1062 1063 1064 1065 130 130
1294 1295 -1 -1 -1 -1 1371 1372 1356 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1064 1065 130
1358 1359 -1 -1 -1 -1 1310 130 720 721 -1 -1 -1 -1 -1 -1 -1 -1 -1 729 730 648 649 -1 -1 -1 -1 -1 1310 130
130 1292 -1 -1 -1 -1 1374 130 784 785 -1 -1 -1 -1 -1 -1 -1 -1 -1 793 794 398 1484 720 721 -1 -1 -1 1310 130
130 1356 -1 -1 -1 -1 1310 130 1356 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 487 488 462 463 784 785 -1 -1 -1 1374 130
130 1292 -1 -1 -1 -1 1374 1294 1295 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 526 527 -1 -1 -1 -1 -1 1307 1308
130 1356 -1 -1 -1 -1 1310 1358 1359 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1371 1372
1294 1295 -1 -1 -1 -1 1374 130 961 961 962 963 964 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1310 130
1358 1359 -1 -1 -1 -1 1374 130 1025 1025 1026 1027 1028 -1 -1 -1 -1 -1 673 674 1499 1500 1496 1497 1486 1487 1499 1500 1502 130
130 1292 -1 -1 -1 -1 1307 1308 1292 -1 -1 -1 -1 -1 -1 998 999 1000 737 738 1563 1564 1560 1561 1550 1551 1563 1564 1566 130
130 1356 -1 -1 -1 -1 1371 1294 1295 -1 -1 -1 -1 -1 -1 1062 1063 1064 1065 130 130 130 130 410 411 406 130 130 130 130
130 1292 -1 -1 -1 -1 1310 1358 1359 -1 -1 -1 -1 -1 -1 -1 -1 -1 485 462 463 474 475 474 475 470 542 421 130 130
130 1356 -1 -1 -1 -1 1310 130 1484 1491 1486 1487 720 721 -1 -1 -1 -1 -1 526 527 -1 -1 -1 -1 534 484 485 542 130
1294 1295 -1 -1 -1 -1 1374 130 1548 524 462 463 784 785 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1307 1308
1358 1359 -1 -1 -1 -1 1307 1308 1294 1295 526 527 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1371 1372
130 1292 -1 -1 -1 -1 1371 1372 1358 1359 -1 -1 -1 -1 -1 -1 968 734 716 969 -1 -1 -1 -1 -1 -1 -1 -1 1310 130
130 1292 -1 -1 -1 -1 420 421 389 390 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1374 130
130 1356 -1 -1 -1 -1 484 485 453 454 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1307 1308
1294 1295 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1371 1372
1358 1359 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 679 680 1496 1497 1499 1500 1486 1487 1502 130
130 1292 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 676 677 743 744 1560 1561 1563 1564 1550 1551 130 130
130 1356 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 673 674 740 741 807 808 130 130 130 130 130 130 130 130
130 1484 1496 1497 1486 1487 1493 1494 1486 1487 1493 1494 1499 1500 1493 1494 737 738 804 805 130 130 130 130 130 130 130 130 130 130
130 1548 1560 1561 1550 1551 1557 1558 1550 1551 1557 1558 1563 1564 1557 1558 801 802 130 130 130 130 130 130 130 130 130 130 130 130
